BotName	SettingName	SettingJson	GameWord	TotalGuessesMade	LatestGameState	GameResult
NaiveFreqBot	ShortWords(1-6 letters)	{"WordLengthLowerBound": 0, "WordLengthUpperBound": 5, "TotalGuessesAllowed": 10}	{"game_word": "AAM"}	10	{"current_state": "A A _", "guesses_left": 0, "correct_guesses": ["A"], "incorrect_guesses": ["E", "T", "O", "I", "N", "S", "H", "R", "D"], "game_word": {"game_word": "AAM"}}	lose
BasicRandomBot	ShortWords20Guesses(1-6 letters)	{"WordLengthLowerBound": 0, "WordLengthUpperBound": 5, "TotalGuessesAllowed": 20}	{"game_word": "AALII"}	20	{"current_state": "A A L _ _", "guesses_left": 0, "correct_guesses": ["L", "A"], "incorrect_guesses": ["V", "X", "H", "S", "E", "Z", "C", "R", "G", "P", "M", "N", "W", "T", "Y", "K", "F", "O"], "game_word": {"game_word": "AALII"}}	lose
NaiveFreqBot	ShortWords20Guesses(1-6 letters)	{"WordLengthLowerBound": 0, "WordLengthUpperBound": 5, "TotalGuessesAllowed": 20}	{"game_word": "AALII"}	11	{"current_state": "A A L I I", "guesses_left": 9, "correct_guesses": ["A", "I", "L"], "incorrect_guesses": ["E", "T", "O", "N", "S", "H", "R", "D"], "game_word": {"game_word": "AALII"}}	win
BasicRandomBot	MediumWords(7-12 letters)	{"WordLengthLowerBound": 6, "WordLengthUpperBound": 11, "TotalGuessesAllowed": 10}	{"game_word": "AARDVARK"}	10	{"current_state": "A A _ _ _ A _ K", "guesses_left": 0, "correct_guesses": ["K", "A"], "incorrect_guesses": ["B", "Z", "L", "S", "O", "N", "W", "F"], "game_word": {"game_word": "AARDVARK"}}	lose
NaiveFreqBot	MediumWords(7-12 letters)	{"WordLengthLowerBound": 6, "WordLengthUpperBound": 11, "TotalGuessesAllowed": 10}	{"game_word": "AARDVARK"}	10	{"current_state": "A A R D _ A R _", "guesses_left": 0, "correct_guesses": ["A", "R", "D"], "incorrect_guesses": ["E", "T", "O", "I", "N", "S", "H"], "game_word": {"game_word": "AARDVARK"}}	lose
BasicRandomBot	Default	{"WordLengthLowerBound": null, "WordLengthUpperBound": null, "TotalGuessesAllowed": 10}	{"game_word": "AAM"}	8	{"current_state": "A A M", "guesses_left": 2, "correct_guesses": ["A", "M"], "incorrect_guesses": ["C", "J", "R", "P", "D", "L"], "game_word": {"game_word": "AAM"}}	win
NaiveFreqBot	Default	{"WordLengthLowerBound": null, "WordLengthUpperBound": null, "TotalGuessesAllowed": 10}	{"game_word": "AAM"}	10	{"current_state": "A A _", "guesses_left": 0, "correct_guesses": ["A"], "incorrect_guesses": ["E", "T", "O", "I", "N", "S", "H", "R", "D"], "game_word": {"game_word": "AAM"}}	lose
BasicRandomBot	ShortWords(1-6 letters)	{"WordLengthLowerBound": 0, "WordLengthUpperBound": 5, "TotalGuessesAllowed": 10}	{"game_word": "AAL"}	10	{"current_state": "A A _", "guesses_left": 0, "correct_guesses": ["A"], "incorrect_guesses": ["Y", "D", "Q", "I", "X", "F", "B", "U", "N"], "game_word": {"game_word": "AAL"}}	lose
NaiveFreqBot	ShortWords(1-6 letters)	{"WordLengthLowerBound": 0, "WordLengthUpperBound": 5, "TotalGuessesAllowed": 10}	{"game_word": "AAL"}	10	{"current_state": "A A _", "guesses_left": 0, "correct_guesses": ["A"], "incorrect_guesses": ["E", "T", "O", "I", "N", "S", "H", "R", "D"], "game_word": {"game_word": "AAL"}}	lose
BasicRandomBot	ShortWords20Guesses(1-6 letters)	{"WordLengthLowerBound": 0, "WordLengthUpperBound": 5, "TotalGuessesAllowed": 20}	{"game_word": "AA"}	5	{"current_state": "A A", "guesses_left": 15, "correct_guesses": ["A"], "incorrect_guesses": ["C", "Y", "U", "X"], "game_word": {"game_word": "AA"}}	win
NaiveFreqBot	ShortWords20Guesses(1-6 letters)	{"WordLengthLowerBound": 0, "WordLengthUpperBound": 5, "TotalGuessesAllowed": 20}	{"game_word": "AA"}	3	{"current_state": "A A", "guesses_left": 17, "correct_guesses": ["A"], "incorrect_guesses": ["E", "T"], "game_word": {"game_word": "AA"}}	win
BasicRandomBot	MediumWords(7-12 letters)	{"WordLengthLowerBound": 6, "WordLengthUpperBound": 11, "TotalGuessesAllowed": 10}	{"game_word": "AARDWOLF"}	10	{"current_state": "_ _ R _ _ O _ _", "guesses_left": 0, "correct_guesses": ["R", "O"], "incorrect_guesses": ["Z", "S", "V", "U", "J", "N", "M", "B"], "game_word": {"game_word": "AARDWOLF"}}	lose
NaiveFreqBot	MediumWords(7-12 letters)	{"WordLengthLowerBound": 6, "WordLengthUpperBound": 11, "TotalGuessesAllowed": 10}	{"game_word": "AARDWOLF"}	10	{"current_state": "A A R D _ O _ _", "guesses_left": 0, "correct_guesses": ["A", "O", "R", "D"], "incorrect_guesses": ["E", "T", "I", "N", "S", "H"], "game_word": {"game_word": "AARDWOLF"}}	lose
BasicRandomBot	Default	{"WordLengthLowerBound": null, "WordLengthUpperBound": null, "TotalGuessesAllowed": 10}	{"game_word": "A"}	3	{"current_state": "A", "guesses_left": 7, "correct_guesses": ["A"], "incorrect_guesses": ["M", "C"], "game_word": {"game_word": "A"}}	win
NaiveFreqBot	Default	{"WordLengthLowerBound": null, "WordLengthUpperBound": null, "TotalGuessesAllowed": 10}	{"game_word": "A"}	3	{"current_state": "A", "guesses_left": 7, "correct_guesses": ["A"], "incorrect_guesses": ["E", "T"], "game_word": {"game_word": "A"}}	win
BasicRandomBot	ShortWords(1-6 letters)	{"WordLengthLowerBound": 0, "WordLengthUpperBound": 5, "TotalGuessesAllowed": 10}	{"game_word": "AAL"}	10	{"current_state": "A A _", "guesses_left": 0, "correct_guesses": ["A"], "incorrect_guesses": ["S", "G", "H", "R", "J", "T", "X", "U", "W"], "game_word": {"game_word": "AAL"}}	lose
NaiveFreqBot	ShortWords(1-6 letters)	{"WordLengthLowerBound": 0, "WordLengthUpperBound": 5, "TotalGuessesAllowed": 10}	{"game_word": "AAL"}	10	{"current_state": "A A _", "guesses_left": 0, "correct_guesses": ["A"], "incorrect_guesses": ["E", "T", "O", "I", "N", "S", "H", "R", "D"], "game_word": {"game_word": "AAL"}}	lose
BasicRandomBot	ShortWords20Guesses(1-6 letters)	{"WordLengthLowerBound": 0, "WordLengthUpperBound": 5, "TotalGuessesAllowed": 20}	{"game_word": "AALII"}	17	{"current_state": "A A L I I", "guesses_left": 3, "correct_guesses": ["A", "L", "I"], "incorrect_guesses": ["E", "J", "M", "T", "O", "H", "Q", "F", "S", "B", "D", "U", "Y", "P"], "game_word": {"game_word": "AALII"}}	win
NaiveFreqBot	ShortWords20Guesses(1-6 letters)	{"WordLengthLowerBound": 0, "WordLengthUpperBound": 5, "TotalGuessesAllowed": 20}	{"game_word": "AALII"}	11	{"current_state": "A A L I I", "guesses_left": 9, "correct_guesses": ["A", "I", "L"], "incorrect_guesses": ["E", "T", "O", "N", "S", "H", "R", "D"], "game_word": {"game_word": "AALII"}}	win
BasicRandomBot	MediumWords(7-12 letters)	{"WordLengthLowerBound": 6, "WordLengthUpperBound": 11, "TotalGuessesAllowed": 10}	{"game_word": "AARDWOLF"}	10	{"current_state": "_ _ R _ _ O L _", "guesses_left": 0, "correct_guesses": ["O", "L", "R"], "incorrect_guesses": ["I", "H", "Y", "X", "M", "Q", "Z"], "game_word": {"game_word": "AARDWOLF"}}	lose
NaiveFreqBot	MediumWords(7-12 letters)	{"WordLengthLowerBound": 6, "WordLengthUpperBound": 11, "TotalGuessesAllowed": 10}	{"game_word": "AARDWOLF"}	10	{"current_state": "A A R D _ O _ _", "guesses_left": 0, "correct_guesses": ["A", "O", "R", "D"], "incorrect_guesses": ["E", "T", "I", "N", "S", "H"], "game_word": {"game_word": "AARDWOLF"}}	lose
BasicRandomBot	Default	{"WordLengthLowerBound": null, "WordLengthUpperBound": null, "TotalGuessesAllowed": 10}	{"game_word": "AANI"}	10	{"current_state": "A A _ _", "guesses_left": 0, "correct_guesses": ["A"], "incorrect_guesses": ["Q", "Y", "V", "G", "U", "S", "F", "D", "E"], "game_word": {"game_word": "AANI"}}	lose
NaiveFreqBot	Default	{"WordLengthLowerBound": null, "WordLengthUpperBound": null, "TotalGuessesAllowed": 10}	{"game_word": "AANI"}	6	{"current_state": "A A N I", "guesses_left": 4, "correct_guesses": ["A", "I", "N"], "incorrect_guesses": ["E", "T", "O"], "game_word": {"game_word": "AANI"}}	win
BasicRandomBot	ShortWords(1-6 letters)	{"WordLengthLowerBound": 0, "WordLengthUpperBound": 5, "TotalGuessesAllowed": 10}	{"game_word": "AA"}	10	{"current_state": "_ _", "guesses_left": 0, "correct_guesses": [], "incorrect_guesses": ["D", "V", "Z", "G", "Y", "C", "L", "B", "U", "R"], "game_word": {"game_word": "AA"}}	lose
NaiveFreqBot	ShortWords(1-6 letters)	{"WordLengthLowerBound": 0, "WordLengthUpperBound": 5, "TotalGuessesAllowed": 10}	{"game_word": "AA"}	3	{"current_state": "A A", "guesses_left": 7, "correct_guesses": ["A"], "incorrect_guesses": ["E", "T"], "game_word": {"game_word": "AA"}}	win
BasicRandomBot	ShortWords20Guesses(1-6 letters)	{"WordLengthLowerBound": 0, "WordLengthUpperBound": 5, "TotalGuessesAllowed": 20}	{"game_word": "AA"}	5	{"current_state": "A A", "guesses_left": 15, "correct_guesses": ["A"], "incorrect_guesses": ["G", "T", "U", "B"], "game_word": {"game_word": "AA"}}	win
NaiveFreqBot	ShortWords20Guesses(1-6 letters)	{"WordLengthLowerBound": 0, "WordLengthUpperBound": 5, "TotalGuessesAllowed": 20}	{"game_word": "AA"}	3	{"current_state": "A A", "guesses_left": 17, "correct_guesses": ["A"], "incorrect_guesses": ["E", "T"], "game_word": {"game_word": "AA"}}	win
BasicRandomBot	MediumWords(7-12 letters)	{"WordLengthLowerBound": 6, "WordLengthUpperBound": 11, "TotalGuessesAllowed": 10}	{"game_word": "AARDWOLF"}	10	{"current_state": "_ _ _ _ _ _ _ F", "guesses_left": 0, "correct_guesses": ["F"], "incorrect_guesses": ["Y", "Q", "C", "S", "K", "H", "B", "E", "P"], "game_word": {"game_word": "AARDWOLF"}}	lose
NaiveFreqBot	MediumWords(7-12 letters)	{"WordLengthLowerBound": 6, "WordLengthUpperBound": 11, "TotalGuessesAllowed": 10}	{"game_word": "AARDWOLF"}	10	{"current_state": "A A R D _ O _ _", "guesses_left": 0, "correct_guesses": ["A", "O", "R", "D"], "incorrect_guesses": ["E", "T", "I", "N", "S", "H"], "game_word": {"game_word": "AARDWOLF"}}	lose
BasicRandomBot	Default	{"WordLengthLowerBound": null, "WordLengthUpperBound": null, "TotalGuessesAllowed": 10}	{"game_word": "AAM"}	10	{"current_state": "_ _ _", "guesses_left": 0, "correct_guesses": [], "incorrect_guesses": ["Y", "V", "P", "U", "E", "Q", "N", "L", "F", "C"], "game_word": {"game_word": "AAM"}}	lose
NaiveFreqBot	Default	{"WordLengthLowerBound": null, "WordLengthUpperBound": null, "TotalGuessesAllowed": 10}	{"game_word": "AAM"}	10	{"current_state": "A A _", "guesses_left": 0, "correct_guesses": ["A"], "incorrect_guesses": ["E", "T", "O", "I", "N", "S", "H", "R", "D"], "game_word": {"game_word": "AAM"}}	lose
BasicRandomBot	ShortWords(1-6 letters)	{"WordLengthLowerBound": 0, "WordLengthUpperBound": 5, "TotalGuessesAllowed": 10}	{"game_word": "AALII"}	10	{"current_state": "_ _ L _ _", "guesses_left": 0, "correct_guesses": ["L"], "incorrect_guesses": ["K", "S", "F", "Z", "Q", "N", "P", "B", "U"], "game_word": {"game_word": "AALII"}}	lose
NaiveFreqBot	ShortWords(1-6 letters)	{"WordLengthLowerBound": 0, "WordLengthUpperBound": 5, "TotalGuessesAllowed": 10}	{"game_word": "AALII"}	10	{"current_state": "A A _ I I", "guesses_left": 0, "correct_guesses": ["A", "I"], "incorrect_guesses": ["E", "T", "O", "N", "S", "H", "R", "D"], "game_word": {"game_word": "AALII"}}	lose
BasicRandomBot	ShortWords20Guesses(1-6 letters)	{"WordLengthLowerBound": 0, "WordLengthUpperBound": 5, "TotalGuessesAllowed": 20}	{"game_word": "AA"}	3	{"current_state": "A A", "guesses_left": 17, "correct_guesses": ["A"], "incorrect_guesses": ["Q", "N"], "game_word": {"game_word": "AA"}}	win
NaiveFreqBot	ShortWords20Guesses(1-6 letters)	{"WordLengthLowerBound": 0, "WordLengthUpperBound": 5, "TotalGuessesAllowed": 20}	{"game_word": "AA"}	3	{"current_state": "A A", "guesses_left": 17, "correct_guesses": ["A"], "incorrect_guesses": ["E", "T"], "game_word": {"game_word": "AA"}}	win
BasicRandomBot	MediumWords(7-12 letters)	{"WordLengthLowerBound": 6, "WordLengthUpperBound": 11, "TotalGuessesAllowed": 10}	{"game_word": "AARDVARK"}	10	{"current_state": "A A _ _ V A _ _", "guesses_left": 0, "correct_guesses": ["A", "V"], "incorrect_guesses": ["F", "H", "G", "Z", "U", "S", "Y", "M"], "game_word": {"game_word": "AARDVARK"}}	lose
NaiveFreqBot	MediumWords(7-12 letters)	{"WordLengthLowerBound": 6, "WordLengthUpperBound": 11, "TotalGuessesAllowed": 10}	{"game_word": "AARDVARK"}	10	{"current_state": "A A R D _ A R _", "guesses_left": 0, "correct_guesses": ["A", "R", "D"], "incorrect_guesses": ["E", "T", "O", "I", "N", "S", "H"], "game_word": {"game_word": "AARDVARK"}}	lose
BasicRandomBot	Default	{"WordLengthLowerBound": null, "WordLengthUpperBound": null, "TotalGuessesAllowed": 10}	{"game_word": "AALII"}	10	{"current_state": "A A _ _ _", "guesses_left": 0, "correct_guesses": ["A"], "incorrect_guesses": ["H", "P", "O", "U", "Q", "C", "Y", "M", "Z"], "game_word": {"game_word": "AALII"}}	lose
NaiveFreqBot	Default	{"WordLengthLowerBound": null, "WordLengthUpperBound": null, "TotalGuessesAllowed": 10}	{"game_word": "AALII"}	10	{"current_state": "A A _ I I", "guesses_left": 0, "correct_guesses": ["A", "I"], "incorrect_guesses": ["E", "T", "O", "N", "S", "H", "R", "D"], "game_word": {"game_word": "AALII"}}	lose
BasicRandomBot	ShortWords(1-6 letters)	{"WordLengthLowerBound": 0, "WordLengthUpperBound": 5, "TotalGuessesAllowed": 10}	{"game_word": "AALII"}	10	{"current_state": "_ _ _ _ _", "guesses_left": 0, "correct_guesses": [], "incorrect_guesses": ["F", "H", "E", "R", "P", "K", "Z", "G", "N", "B"], "game_word": {"game_word": "AALII"}}	lose
NaiveFreqBot	ShortWords(1-6 letters)	{"WordLengthLowerBound": 0, "WordLengthUpperBound": 5, "TotalGuessesAllowed": 10}	{"game_word": "AALII"}	10	{"current_state": "A A _ I I", "guesses_left": 0, "correct_guesses": ["A", "I"], "incorrect_guesses": ["E", "T", "O", "N", "S", "H", "R", "D"], "game_word": {"game_word": "AALII"}}	lose
BasicRandomBot	ShortWords20Guesses(1-6 letters)	{"WordLengthLowerBound": 0, "WordLengthUpperBound": 5, "TotalGuessesAllowed": 20}	{"game_word": "A"}	13	{"current_state": "A", "guesses_left": 7, "correct_guesses": ["A"], "incorrect_guesses": ["E", "K", "S", "N", "O", "Z", "H", "W", "V", "P", "D", "C"], "game_word": {"game_word": "A"}}	win
NaiveFreqBot	ShortWords20Guesses(1-6 letters)	{"WordLengthLowerBound": 0, "WordLengthUpperBound": 5, "TotalGuessesAllowed": 20}	{"game_word": "A"}	3	{"current_state": "A", "guesses_left": 17, "correct_guesses": ["A"], "incorrect_guesses": ["E", "T"], "game_word": {"game_word": "A"}}	win
BasicRandomBot	MediumWords(7-12 letters)	{"WordLengthLowerBound": 6, "WordLengthUpperBound": 11, "TotalGuessesAllowed": 10}	{"game_word": "AARDWOLF"}	10	{"current_state": "_ _ _ _ _ _ L _", "guesses_left": 0, "correct_guesses": ["L"], "incorrect_guesses": ["B", "M", "T", "K", "I", "N", "U", "V", "H"], "game_word": {"game_word": "AARDWOLF"}}	lose
NaiveFreqBot	MediumWords(7-12 letters)	{"WordLengthLowerBound": 6, "WordLengthUpperBound": 11, "TotalGuessesAllowed": 10}	{"game_word": "AARDWOLF"}	10	{"current_state": "A A R D _ O _ _", "guesses_left": 0, "correct_guesses": ["A", "O", "R", "D"], "incorrect_guesses": ["E", "T", "I", "N", "S", "H"], "game_word": {"game_word": "AARDWOLF"}}	lose
BasicRandomBot	Default	{"WordLengthLowerBound": null, "WordLengthUpperBound": null, "TotalGuessesAllowed": 10}	{"game_word": "AALII"}	10	{"current_state": "_ _ _ _ _", "guesses_left": 0, "correct_guesses": [], "incorrect_guesses": ["K", "Y", "N", "V", "Z", "R", "T", "X", "E", "S"], "game_word": {"game_word": "AALII"}}	lose
NaiveFreqBot	Default	{"WordLengthLowerBound": null, "WordLengthUpperBound": null, "TotalGuessesAllowed": 10}	{"game_word": "AALII"}	10	{"current_state": "A A _ I I", "guesses_left": 0, "correct_guesses": ["A", "I"], "incorrect_guesses": ["E", "T", "O", "N", "S", "H", "R", "D"], "game_word": {"game_word": "AALII"}}	lose
BasicRandomBot	ShortWords(1-6 letters)	{"WordLengthLowerBound": 0, "WordLengthUpperBound": 5, "TotalGuessesAllowed": 10}	{"game_word": "AAL"}	8	{"current_state": "A A L", "guesses_left": 2, "correct_guesses": ["L", "A"], "incorrect_guesses": ["U", "J", "E", "K", "S", "T"], "game_word": {"game_word": "AAL"}}	win
NaiveFreqBot	ShortWords(1-6 letters)	{"WordLengthLowerBound": 0, "WordLengthUpperBound": 5, "TotalGuessesAllowed": 10}	{"game_word": "AAL"}	10	{"current_state": "A A _", "guesses_left": 0, "correct_guesses": ["A"], "incorrect_guesses": ["E", "T", "O", "I", "N", "S", "H", "R", "D"], "game_word": {"game_word": "AAL"}}	lose
BasicRandomBot	ShortWords20Guesses(1-6 letters)	{"WordLengthLowerBound": 0, "WordLengthUpperBound": 5, "TotalGuessesAllowed": 20}	{"game_word": "AALII"}	18	{"current_state": "A A L I I", "guesses_left": 2, "correct_guesses": ["I", "A", "L"], "incorrect_guesses": ["J", "N", "F", "K", "W", "Z", "G", "X", "U", "M", "S", "B", "R", "E", "P"], "game_word": {"game_word": "AALII"}}	win
NaiveFreqBot	ShortWords20Guesses(1-6 letters)	{"WordLengthLowerBound": 0, "WordLengthUpperBound": 5, "TotalGuessesAllowed": 20}	{"game_word": "AALII"}	11	{"current_state": "A A L I I", "guesses_left": 9, "correct_guesses": ["A", "I", "L"], "incorrect_guesses": ["E", "T", "O", "N", "S", "H", "R", "D"], "game_word": {"game_word": "AALII"}}	win
BasicRandomBot	MediumWords(7-12 letters)	{"WordLengthLowerBound": 6, "WordLengthUpperBound": 11, "TotalGuessesAllowed": 10}	{"game_word": "AARDVARK"}	10	{"current_state": "_ _ R D _ _ R _", "guesses_left": 0, "correct_guesses": ["D", "R"], "incorrect_guesses": ["M", "T", "U", "B", "L", "C", "Y", "X"], "game_word": {"game_word": "AARDVARK"}}	lose
NaiveFreqBot	MediumWords(7-12 letters)	{"WordLengthLowerBound": 6, "WordLengthUpperBound": 11, "TotalGuessesAllowed": 10}	{"game_word": "AARDVARK"}	10	{"current_state": "A A R D _ A R _", "guesses_left": 0, "correct_guesses": ["A", "R", "D"], "incorrect_guesses": ["E", "T", "O", "I", "N", "S", "H"], "game_word": {"game_word": "AARDVARK"}}	lose
BasicRandomBot	Default	{"WordLengthLowerBound": null, "WordLengthUpperBound": null, "TotalGuessesAllowed": 10}	{"game_word": "AARDVARK"}	10	{"current_state": "_ _ _ D V _ _ _", "guesses_left": 0, "correct_guesses": ["D", "V"], "incorrect_guesses": ["Y", "S", "N", "O", "W", "J", "T", "I"], "game_word": {"game_word": "AARDVARK"}}	lose
NaiveFreqBot	Default	{"WordLengthLowerBound": null, "WordLengthUpperBound": null, "TotalGuessesAllowed": 10}	{"game_word": "AARDVARK"}	10	{"current_state": "A A R D _ A R _", "guesses_left": 0, "correct_guesses": ["A", "R", "D"], "incorrect_guesses": ["E", "T", "O", "I", "N", "S", "H"], "game_word": {"game_word": "AARDVARK"}}	lose
BasicRandomBot	ShortWords(1-6 letters)	{"WordLengthLowerBound": 0, "WordLengthUpperBound": 5, "TotalGuessesAllowed": 10}	{"game_word": "AAM"}	10	{"current_state": "_ _ _", "guesses_left": 0, "correct_guesses": [], "incorrect_guesses": ["Y", "R", "Z", "B", "C", "Q", "P", "I", "O", "V"], "game_word": {"game_word": "AAM"}}	lose
NaiveFreqBot	ShortWords(1-6 letters)	{"WordLengthLowerBound": 0, "WordLengthUpperBound": 5, "TotalGuessesAllowed": 10}	{"game_word": "AAM"}	10	{"current_state": "A A _", "guesses_left": 0, "correct_guesses": ["A"], "incorrect_guesses": ["E", "T", "O", "I", "N", "S", "H", "R", "D"], "game_word": {"game_word": "AAM"}}	lose
BasicRandomBot	ShortWords20Guesses(1-6 letters)	{"WordLengthLowerBound": 0, "WordLengthUpperBound": 5, "TotalGuessesAllowed": 20}	{"game_word": "AAL"}	20	{"current_state": "A A _", "guesses_left": 0, "correct_guesses": ["A"], "incorrect_guesses": ["G", "K", "Y", "M", "E", "Q", "O", "W", "C", "J", "B", "T", "V", "P", "Z", "D", "F", "U", "X"], "game_word": {"game_word": "AAL"}}	lose
NaiveFreqBot	ShortWords20Guesses(1-6 letters)	{"WordLengthLowerBound": 0, "WordLengthUpperBound": 5, "TotalGuessesAllowed": 20}	{"game_word": "AAL"}	11	{"current_state": "A A L", "guesses_left": 9, "correct_guesses": ["A", "L"], "incorrect_guesses": ["E", "T", "O", "I", "N", "S", "H", "R", "D"], "game_word": {"game_word": "AAL"}}	win
BasicRandomBot	MediumWords(7-12 letters)	{"WordLengthLowerBound": 6, "WordLengthUpperBound": 11, "TotalGuessesAllowed": 10}	{"game_word": "AARDWOLF"}	10	{"current_state": "A A _ D _ _ _ _", "guesses_left": 0, "correct_guesses": ["D", "A"], "incorrect_guesses": ["Z", "X", "T", "P", "Y", "S", "I", "U"], "game_word": {"game_word": "AARDWOLF"}}	lose
NaiveFreqBot	MediumWords(7-12 letters)	{"WordLengthLowerBound": 6, "WordLengthUpperBound": 11, "TotalGuessesAllowed": 10}	{"game_word": "AARDWOLF"}	10	{"current_state": "A A R D _ O _ _", "guesses_left": 0, "correct_guesses": ["A", "O", "R", "D"], "incorrect_guesses": ["E", "T", "I", "N", "S", "H"], "game_word": {"game_word": "AARDWOLF"}}	lose
BasicRandomBot	Default	{"WordLengthLowerBound": null, "WordLengthUpperBound": null, "TotalGuessesAllowed": 10}	{"game_word": "AARON"}	10	{"current_state": "_ _ R _ _", "guesses_left": 0, "correct_guesses": ["R"], "incorrect_guesses": ["U", "M", "D", "Y", "Q", "E", "L", "S", "V"], "game_word": {"game_word": "AARON"}}	lose
NaiveFreqBot	Default	{"WordLengthLowerBound": null, "WordLengthUpperBound": null, "TotalGuessesAllowed": 10}	{"game_word": "AARON"}	9	{"current_state": "A A R O N", "guesses_left": 1, "correct_guesses": ["A", "O", "N", "R"], "incorrect_guesses": ["E", "T", "I", "S", "H"], "game_word": {"game_word": "AARON"}}	win
BasicRandomBot	ShortWords(1-6 letters)	{"WordLengthLowerBound": 0, "WordLengthUpperBound": 5, "TotalGuessesAllowed": 10}	{"game_word": "AA"}	10	{"current_state": "_ _", "guesses_left": 0, "correct_guesses": [], "incorrect_guesses": ["J", "F", "C", "D", "Z", "L", "Q", "R", "K", "W"], "game_word": {"game_word": "AA"}}	lose
NaiveFreqBot	ShortWords(1-6 letters)	{"WordLengthLowerBound": 0, "WordLengthUpperBound": 5, "TotalGuessesAllowed": 10}	{"game_word": "AA"}	3	{"current_state": "A A", "guesses_left": 7, "correct_guesses": ["A"], "incorrect_guesses": ["E", "T"], "game_word": {"game_word": "AA"}}	win
BasicRandomBot	ShortWords20Guesses(1-6 letters)	{"WordLengthLowerBound": 0, "WordLengthUpperBound": 5, "TotalGuessesAllowed": 20}	{"game_word": "AANI"}	19	{"current_state": "A A N I", "guesses_left": 1, "correct_guesses": ["A", "I", "N"], "incorrect_guesses": ["Y", "R", "J", "X", "Q", "C", "S", "E", "P", "K", "B", "F", "Z", "V", "L", "O"], "game_word": {"game_word": "AANI"}}	win
NaiveFreqBot	ShortWords20Guesses(1-6 letters)	{"WordLengthLowerBound": 0, "WordLengthUpperBound": 5, "TotalGuessesAllowed": 20}	{"game_word": "AANI"}	6	{"current_state": "A A N I", "guesses_left": 14, "correct_guesses": ["A", "I", "N"], "incorrect_guesses": ["E", "T", "O"], "game_word": {"game_word": "AANI"}}	win
BasicRandomBot	MediumWords(7-12 letters)	{"WordLengthLowerBound": 6, "WordLengthUpperBound": 11, "TotalGuessesAllowed": 10}	{"game_word": "AARDWOLF"}	10	{"current_state": "_ _ _ D _ _ _ _", "guesses_left": 0, "correct_guesses": ["D"], "incorrect_guesses": ["X", "B", "Y", "K", "T", "P", "N", "C", "J"], "game_word": {"game_word": "AARDWOLF"}}	lose
NaiveFreqBot	MediumWords(7-12 letters)	{"WordLengthLowerBound": 6, "WordLengthUpperBound": 11, "TotalGuessesAllowed": 10}	{"game_word": "AARDWOLF"}	10	{"current_state": "A A R D _ O _ _", "guesses_left": 0, "correct_guesses": ["A", "O", "R", "D"], "incorrect_guesses": ["E", "T", "I", "N", "S", "H"], "game_word": {"game_word": "AARDWOLF"}}	lose
BasicRandomBot	Default	{"WordLengthLowerBound": null, "WordLengthUpperBound": null, "TotalGuessesAllowed": 10}	{"game_word": "AARON"}	10	{"current_state": "A A _ _ _", "guesses_left": 0, "correct_guesses": ["A"], "incorrect_guesses": ["K", "V", "D", "Y", "L", "X", "Z", "U", "M"], "game_word": {"game_word": "AARON"}}	lose
NaiveFreqBot	Default	{"WordLengthLowerBound": null, "WordLengthUpperBound": null, "TotalGuessesAllowed": 10}	{"game_word": "AARON"}	9	{"current_state": "A A R O N", "guesses_left": 1, "correct_guesses": ["A", "O", "N", "R"], "incorrect_guesses": ["E", "T", "I", "S", "H"], "game_word": {"game_word": "AARON"}}	win
BasicRandomBot	ShortWords(1-6 letters)	{"WordLengthLowerBound": 0, "WordLengthUpperBound": 5, "TotalGuessesAllowed": 10}	{"game_word": "AARON"}	10	{"current_state": "_ _ _ _ N", "guesses_left": 0, "correct_guesses": ["N"], "incorrect_guesses": ["G", "J", "E", "K", "D", "V", "Q", "Y", "X"], "game_word": {"game_word": "AARON"}}	lose
NaiveFreqBot	ShortWords(1-6 letters)	{"WordLengthLowerBound": 0, "WordLengthUpperBound": 5, "TotalGuessesAllowed": 10}	{"game_word": "AARON"}	9	{"current_state": "A A R O N", "guesses_left": 1, "correct_guesses": ["A", "O", "N", "R"], "incorrect_guesses": ["E", "T", "I", "S", "H"], "game_word": {"game_word": "AARON"}}	win
BasicRandomBot	ShortWords20Guesses(1-6 letters)	{"WordLengthLowerBound": 0, "WordLengthUpperBound": 5, "TotalGuessesAllowed": 20}	{"game_word": "AA"}	20	{"current_state": "A A", "guesses_left": 0, "correct_guesses": ["A"], "incorrect_guesses": ["M", "U", "B", "F", "R", "W", "K", "H", "D", "N", "Z", "E", "G", "Q", "Y", "V", "L", "P", "J"], "game_word": {"game_word": "AA"}}	win
NaiveFreqBot	ShortWords20Guesses(1-6 letters)	{"WordLengthLowerBound": 0, "WordLengthUpperBound": 5, "TotalGuessesAllowed": 20}	{"game_word": "AA"}	3	{"current_state": "A A", "guesses_left": 17, "correct_guesses": ["A"], "incorrect_guesses": ["E", "T"], "game_word": {"game_word": "AA"}}	win
BasicRandomBot	MediumWords(7-12 letters)	{"WordLengthLowerBound": 6, "WordLengthUpperBound": 11, "TotalGuessesAllowed": 10}	{"game_word": "AARDVARK"}	10	{"current_state": "_ _ _ _ V _ _ K", "guesses_left": 0, "correct_guesses": ["K", "V"], "incorrect_guesses": ["M", "L", "B", "Z", "O", "T", "X", "J"], "game_word": {"game_word": "AARDVARK"}}	lose
